,city,station,category,avg,std,skew,n,min,max99,True_max,median,mode,AAOMM,AAO70,95Q,ACDO70,ACDOMM,Urange,Delta,RHavgOverall,Pcau,POcau,Pexcau,POexcau,Pdan,POdan,Pexdan
38,"Klamath Falls, OR",KIA LCD,HImin,46.25453938044139,6.4998833845830575,0.1233954259489758,4939,26.0,30.5,74.644,46.119,37.0,0.0,0.0166666666666666,36.0,0.0,0.0,20.2545393804414,15.754539380441392,66.28106969795752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,"Las Vegas, NV",MIA LCD,HImin,74.89409234470459,6.898324388525717,-0.729305866815148,6072,45.734,52.513852459016405,91.76821588,75.99350000000001,73.23400000000001,0.1285714285714285,65.9,62.046,19.91700937950938,0.0303030303030303,29.160092344704587,22.380239885688184,29.36589625561554,0.247364953886693,0.2493412384716732,0.0019762845849802,0.0019762845849802,0.0,0.0,0.0
40,"Lebanon, NH",LMA LCD,HImin,56.244362351868745,7.6191068093900896,-0.1721424113198427,2194,30.0,37.76609677419356,78.48,56.53600000000001,54.618,0.0,0.86,43.571000000000005,0.5833333333333334,0.0,26.244362351868745,18.478265577675188,74.76129972380312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,"Los Angeles, CA",LAI LCD,HImin,62.88077482154446,3.602052617596959,-0.0806853343096352,6164,47.501000000000005,52.57187142857147,74.95400000000001,62.948000000000015,61.94200000000001,0.0,2.0428571428571427,56.818000000000005,0.8611940298507463,0.0,15.37977482154446,10.308903392972994,71.62437479853978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,"Louisville, KY",LIA LCD,HImin,68.24586678434135,6.569488619116534,-0.5068265769405144,6164,39.895,48.60948437499999,88.93004914000005,69.17200000000001,74.41800000000002,0.0,38.385714285714286,56.000000000000014,5.899455105425254,0.0,28.350866784341346,19.63638240934136,69.12018659331363,0.0223880597014925,0.0223880597014925,0.0,0.0,0.0,0.0,0.0
43,"Memphis, TN",MIA LCD,HImin,73.39379949611292,5.6881745669556345,-0.3920906786420524,6164,49.842,55.58798387096775,96.8119984,73.94800000000001,73.31800000000001,0.1142857142857142,66.25714285714285,62.964950000000016,13.466737739872068,0.0895522388059701,23.55179949611292,17.805815625145172,68.20348045272728,0.1088578844905905,0.1109669046073977,0.0021090201168072,0.0021090201168072,0.0,0.0,0.0
44,MIA second try,,HImin,79.25311318620054,4.336698856469958,-0.2663693337741057,6164,7.0,68.95958461538464,93.47140255999986,78.39500000000001,78.536,0.4285714285714285,86.44285714285714,73.459,72.78855721393035,0.1044776119402985,72.25311318620054,10.293528570815894,73.2323042281396,0.3990914990266061,0.4080142764438676,0.0089227774172615,0.0089227774172615,0.0,0.0,0.0
45,"Miles City, MT",MCA LCD,HImin,57.2055248979249,7.31164715919053,-0.1149377396191412,6072,32.0,38.01621311475408,79.25818020000007,57.448,52.371,0.0,2.9571428571428573,44.7868,0.9558080808080808,0.0,25.205524897924903,19.189311783170822,62.58395532089705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,"Milwaukee, WI",MMA LCD,HImin,61.10348501203367,7.612596695678652,-0.2620424085212937,5704,38.0,40.73820000000001,97.71304295999992,61.566,57.73,0.0142857142857142,9.142857142857142,47.36000000000001,2.2651689708141323,0.0,23.103485012033666,20.36528501203365,72.30356174231814,0.0036816269284712,0.0038569424964936,0.0001753155680224,0.0001753155680224,0.0,0.0,0.0
47,"Minneapolis, MN",MIA LCD,HImin,61.82860217308566,7.377920031012603,-0.2434405725723328,6164,34.0,40.39462903225806,88.06992946000004,62.27100000000001,62.27100000000001,0.0,9.6875,49.071000000000005,2.6399786780383794,0.0,27.828602173085663,21.433973140827604,69.07008187338843,0.0064892926670992,0.0064892926670992,0.0,0.0,0.0,0.0,0.0
48,"Moline, IL",MCA LCD,HImin,63.27725803044453,7.472215847416907,-0.2556675463429874,6164,39.312,43.33440624999999,87.33650584000004,63.70000000000002,62.27100000000001,0.0,16.8,50.124,3.174881544657664,0.0,23.96525803044453,19.942851780444546,71.5757811521603,0.0061648280337443,0.0061648280337443,0.0,0.0,0.0,0.0,0.0
49,"Montpelier, VT",MPA LCD,HImin,54.28813998525007,7.631406179218304,-0.0656466402292352,4259,32.0,35.65502272727272,80.39319717999992,54.571000000000005,54.900000000000006,0.0,1.08,41.559,0.2765957446808511,0.0,22.28813998525007,18.633117257977347,75.33711021708955,0.0002347969006809,0.0002347969006809,0.0,0.0,0.0,0.0,0.0
50,"Nashville, TN",NIA LCD,HImin,69.31653899538607,5.523800410336023,-0.8444622776477971,5336,42.28300000000001,50.783722222222224,88.38612221999996,70.30000000000001,71.071,0.0,38.85714285714285,58.83000000000001,6.95498950283433,0.0,27.03353899538606,18.532816773163844,69.72026127062651,0.0080584707646176,0.0080584707646176,0.0,0.0,0.0,0.0,0.0
51,"New Orleans, LA",NOA LCD,HImin,75.91597676963343,4.1418241518196215,-0.0098480635593353,6438,49.983,62.04074626865671,95.94218454000006,75.80000000000001,76.61800000000001,0.1285714285714285,84.95714285714286,69.20000000000002,47.44319727891156,0.0571428571428571,25.932976769633434,13.87523050097672,75.48808681913351,0.1435228331780056,0.1461634047840944,0.0026405716060888,0.0026405716060888,0.0,0.0,0.0
52,"Norfolk, VA",NIA LCD,HImin,70.9435661017586,5.780603141769484,-0.6233911776574464,6164,46.871,52.4267142857143,88.5396650400002,72.03000000000002,74.41800000000002,0.0,54.12857142857143,60.071000000000005,8.505547479054943,0.0,24.072566101758603,18.51685181604431,71.31917353049863,0.0374756651524983,0.0374756651524983,0.0,0.0,0.0,0.0,0.0
