,city,station,category,avg,std,skew,n,min,max99,True_max,median,mode,AAOMM,AAO80,95Q,ACDO80,ACDOMM,Urange,Delta,RHavgOverall
21,"Corpus Christi, TX",CCI LCD,WBTmax,79.09347826086956,1.8335946302716284,-1.1294862850912604,6440,67.0,83.22340425531915,86.0,79.0,79.0,5.485714285714286,16.714285714285715,82.0,2.9176473922902493,1.5046598639455782,6.90652173913044,4.129925994449593,76.66316115396938
22,"Dallas, TX",DFA LCD,WBTmax,75.63597369173577,2.747166606975219,-1.5344189078161976,3497,59.0,80.31521739130434,82.0,76.0,76.0,0.0571428571428571,0.3142857142857143,79.0,0.2564102564102564,0.0,6.364026308264229,4.679243699568573,64.01742101545894
23,"Denver, CO",DIA LCD,WBTmax,61.33106884057971,3.6305235702046734,-0.858330349913996,2208,44.0,68.39024390243902,70.0,62.0,62.0,0.0,0.0,66.0,0.0,0.0,8.66893115942029,7.059175061859314,55.45966051796918
24,"Detroit, MI",DCA LCD,WBTmax,67.8562115175661,5.764229074604043,-0.3358259734001449,2761,48.0,79.6842105263158,82.0,68.0,68.0,0.0285714285714285,0.1,76.0,0.1290322580645161,0.0,14.143788482433903,11.8279990087497,68.76837028851061
25,"Dickinson, ND",DRA LCD,WBTmax,63.662814411964646,5.812429305482063,-0.2681327224735518,2942,38.0,76.9047619047619,80.0,64.0,65.0,0.0,0.0,73.0,0.0,0.0,16.337185588035354,13.241947492797252,68.74575248164174
26,"Dodge City, KS",DCA LCD,WBTmax,70.0657147493104,4.018906832090666,-1.1126089420205818,6163,49.0,77.57142857142857,81.0,71.0,71.0,0.0,0.0125,75.0,0.0,0.0,10.934285250689598,7.505713822118167,63.6251790004033
27,"Fargo, ND",FHA LCD,WBTmax,66.54234613361389,6.147744403437483,-0.1950261089086144,5703,45.0,79.86170212765957,85.0,67.0,67.0,0.1142857142857142,0.2714285714285714,76.0,0.064516129032258,0.0,18.45765386638611,13.31935599404568,71.30835996563705
28,"Fresno, CA",FYI LCD,WBTmax,67.80017271157168,4.150323037706941,-0.3194380650648049,5790,50.0,78.1029411764706,84.0,68.0,68.0,0.0428571428571428,0.0857142857142857,74.0,0.0,0.0,16.199827288428324,10.302768464898918,59.80673112324926
29,"Grand Junction, CO",GJS LCD,WBTmax,60.84358267077722,4.1262569062339765,-0.6257321887646767,6163,44.0,68.50746268656717,72.0,61.0,63.0,0.0,0.0,67.0,0.0,0.0,11.156417329222784,7.66388001578995,48.53176652593117
30,"Havre, MT",HAS LCD,WBTmax,60.256569982480045,5.017544472469412,-0.1542894482981282,5137,38.0,74.35714285714286,83.0,61.0,61.0,0.0333333333333333,0.0666666666666666,68.0,0.0,0.0,22.743430017519955,14.100572874662817,63.882306007509385
