,city,station,category,avg,std,skew,n,min,max99,True_max,median,mode,AAOMM,AAO80,95Q,ACDO80,ACDOMM,Urange,Delta,RHavgOverall
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Miami, FL",MIA LCD,WBTavg,69.36595134,7.605756947,-1.26889717,3653,31.875,78.70092593,79.70833333,71.20833333,76.625,328.8,0,77.45833333,0,0,10.34238199,9.334974583,72.39957584
